ID,sequence,coordinates,start_coordinates,strong_k,mid_k,food_k,containment,error
a223,"glass,wineglass,plate,plate_small,cup,plate_small,spoon,knife,fork,spoon,fork,knife","glass: (-0.595001,1.233,0.468999);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);wineglass: (-0.196022,1.35572,0.466005);plate: (0.008041,0.9296049999999999,0.68902);plate: (0.008034,0.957082,0.6890539999999999);plate_small: (-0.187556,0.9276059999999999,0.4821);plate_small: (-0.186175,0.914906,0.48156499999999997);cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);plate_small: (-0.185123,0.9022049999999999,0.4809);spoon: (0.146585,0.7467189999999999,0.516146);knife: (0.002996,0.733422,0.533535);fork: (-0.20802600000000002,0.7442439999999999,0.557671);spoon: (0.10966,0.7466,0.505875);fork: (-0.251825,0.744246,0.557668);knife: (-0.030993,0.7334229999999999,0.530651)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.851
a226,"wineglass,tray,plate,cup,plate_small,cup,knife,fork,knife,fork","wineglass: (-0.195734,1.35574,0.466135);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);tray: (-0.649,1.52939,0.68);plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);cup: (-0.66,0.9232809999999999,0.438);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.525007,0.923283,0.438);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.07699199999999999,0.733425,0.531662);fork: (-0.165225,0.7442479999999999,0.557615)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.824
a229,"wineglass,plate,glass,fork,knife,fork,knife,spoon_small,fork_small","wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.07699199999999999,0.733425,0.531662);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.030993,0.7334229999999999,0.530651);spoon_small: (-0.606068,0.743321,0.524829);spoon_small: (-0.500441,0.743324,0.5217109999999999);fork_small: (-0.765776,0.742873,0.515548);fork_small: (-0.7940520000000001,0.7428739999999999,0.503884)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.806
a231,"plate,plate_small,cup,plate_small,cup,wineglass,tray,spoon_small,fork,knife,fork,knife,glass","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);plate_small: (-0.185,0.928,0.48103500000000005);cup: (-0.525007,0.923283,0.438);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.66,0.9232809999999999,0.438);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);tray: (-0.649,1.52939,0.68);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.07699199999999999,0.733425,0.531662);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.030993,0.7334229999999999,0.530651);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.862
a233,"plate,wineglass,plate_small,cup,fork,knife,spoon,fork,knife,spoon,spoon_small","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);fork: (-0.251825,0.744246,0.557668);knife: (-0.07699199999999999,0.733425,0.531662);spoon: (0.10966,0.7466,0.505875);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.030993,0.7334229999999999,0.530651);spoon: (0.071911,0.746328,0.519848);spoon_small: (-0.606068,0.743321,0.524829);spoon_small: (-0.500441,0.743324,0.5217109999999999)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.838
a235,"plate,wineglass,glass,fork_small,spoon_small,knife,spoon","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);wineglass: (0.083,1.35572,0.466);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);glass: (-0.7159989999999999,1.23301,0.469001);glass: (-0.595001,1.233,0.468999);fork_small: (-0.765776,0.742873,0.515548);fork_small: (-0.7940520000000001,0.7428739999999999,0.503884);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829);knife: (-0.030993,0.7334229999999999,0.530651);knife: (-0.07699199999999999,0.733425,0.531662);spoon: (0.146585,0.7467189999999999,0.516146);spoon: (0.10966,0.7466,0.505875)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.756
a239,"plate,plate_small,cup,tray,fork,knife,fork,knife,spoon_small,wineglass,glass","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.7949970000000001,0.9232809999999999,0.438);cup: (-0.66,0.9232809999999999,0.438);tray: (-0.649,1.52939,0.68);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.07699199999999999,0.733425,0.531662);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.030993,0.7334229999999999,0.530651);spoon_small: (-0.606068,0.743321,0.524829);spoon_small: (-0.500441,0.743324,0.5217109999999999);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);glass: (-0.595001,1.233,0.468999)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.838
a240,"plate,wineglass,fork,knife,spoon,plate_small,cup,spoon_small","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);wineglass: (-0.196022,1.35572,0.466005);fork: (-0.20802600000000002,0.7442439999999999,0.557671);fork: (-0.251825,0.744246,0.557668);knife: (-0.030993,0.7334229999999999,0.530651);knife: (-0.07699199999999999,0.733425,0.531662);spoon: (0.10966,0.7466,0.505875);spoon: (0.071911,0.746328,0.519848);plate_small: (-0.18499200000000002,0.915077,0.481025);plate_small: (-0.185,0.928,0.48103500000000005);cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.785
T1,"tray,napkin,plate,silverware,cup","cup: (1,4,4);napkin: (1,1,2);plate: (1,4,4);silverware: (1,2,2);tray: (1,1,2)","[2,1.5,2],[4,3,2],[4,3,2],[4,3,2],[4,3,2]",tray,"plate,napkin",0,"plate,cup,silverware",0.666
T14,"tray,napkin,plate,cup,silverware","cup: (1,4,4);napkin: (1,1,2);plate: (1,4,4);silverware: (1,2,2);tray: (1,1,2)","[2,1.5,2],[4,1,2],[4,1,2],[4,1,2],[4,1,2]",tray,"plate,napkin",0,"plate,cup,silverware",0.666
T16,"tray,napkin,plate,silverware,cup","cup: (1,4,4);napkin: (1,1,2);plate: (1,4,4);silverware: (1,2,2);tray: (1,1,2)","[2,1.5,2],[4,1,2],[4,1,2],[4,1,2],[4,1,2]",tray,"plate,napkin",0,"plate,cup,silverware",0.666
T18,"tray,napkin,silverware,plate,cup","cup: (1,4,4);napkin: (1,1,2);plate: (1,4,4);silverware: (1,2,2);tray: (1,1,2)","[2,1.5,2],[4,1,2],[4,1,2],[4,1,2],[4,1,2]",tray,"plate,napkin",0,"plate,cup,silverware",0.666
E01_01,"plate,placemat,silverware","plate: (4,1,3);placemat: (4,3,2);silverware: (4,3,2)","[3,3,1],[2,2,2],[3,0,2]",placemat,plate,0,"placemat,silverware",0.44
E01_03,"tupperware,placemat,cup,silverware,cereal","tupperware: (0,5,2);placemat: (4,4,1);cup: (2,0,0);silverware: (4,3,2);cereal: (4,1,1)","[4,5,2],[2,2,2],[2,2,2],[0,5,2],[2,2,2]",placemat,cup,0,"tupperware,cup,silverware,cereal",0.666
E01_05,"plate,cutting_board,placemat,silverware","plate: (4,1,2);cutting_board: (4,1,2);placemat: (4,3,1);silverware: (4,3,2)","[2,0,0],[3,4,2],[3,3,1],[2,2,2]",placemat,plate,0,"cutting_board,silverware",0.605
E01_09,"placemat,silverware,can,plate","plate: (4,1,2);can: (0,5,2);placemat: (4,3,1);silverware: (4,3,2)","[0,5,2],[2,1,2],[2,1,2],[3,2,0]",placemat,0,plate,"silverware,can",0.605
E10_01,"plate,bowl,silverware","plate: (2,3,2);bowl: (2,2,2);silverware: (1,3,2)","[2,3,2],[2,2,2],[1,3,2]",0,plate,0,silverware,0.44
E12_01,"plate,glass,silverware","plate: (2,3,2);glass: (2,2,2);silverware: (2,3,2)","[0,3,0],[2,3,2],[2,2,2]",0,plate,0,"glass,silverware",0.44
E12_06,"plate,napkin,silverware,glass,bottle","plate: (2,3,2);napkin: (2,2,3);silverware: (2,3,2);glass: (2,3,3);bottle: (0,3,0)","[0,2,0],[2,0,2],[2,0,2],[2,0,2],[0,2,2]",0,"plate,napkin",0,"plate,napkin,silverware,glass,bottle",0.666
E21_01,"tomato_plate,napkin,silverware,glass,grapes,milk,plate","tomato_plate: (0,2,2);napkin: (0,1,2);silverware: (0,1,2);glass: (0,2,2);milk: (0,2,2);plate: (0,1,2);grapes: (0,2,2)","[0,2,2],[0,4,1],[0,1,2],[0,2,2],[1,4,2],[0,2,2],[0,2,2]",0,"tomato_plate,napkin",plate,0,0.723
E21_03,"plate,napkin,yoghurt,silverware","plate: (0,2,2);napkin: (0,1,2);silverware: (0,1,2);yoghurt: (0,3,1)","[0,2,2],[0,3,2],[0,1,2],[0,4,1]",0,"plate,napkin",0,yoghurt,0.605
E21_04,"napkin,fork,plate,yoghurt,milk,blueberries,spoon","napkin: (0,1,2);fork: (0,1,2);plate: (0,2,2);yoghurt: (0,4,0);milk: (0,2,2);blueberries: (0,2,2);spoon: (0,1,2)","[0,4,0],[0,0,2],[2,4,2],[2,4,2],[0,3,2],[2,4,2],[2,4,2]",0,napkin,0,0,0.756
E22_12,"placemat,cup,bananas,apricots,tupperware,plate","placemat: (0,0,2);cup: (0,0,2);bananas: (0,0,2);apricots: (0,0,2);tupperware: (0,0,2);plate: (0,0,2)","[0,2,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[0,2,2]",0,plate,bananas,0,0.723
E22_16,"plate,cup,silverware,bread,salad,oil,water,beer,glass","plate: (0,2,3);cup: (0,0,3);silverware: (0,0,2);bread: (0,0,2);salad: (0,0,2);oil: (0,0,2);water: (1,0,0);beer: (1,0,0);glass: (0,2,3)","[0,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2]",0,plate,0,"plate,cup,silverware,water,beer,glass",0.806
E24_02,"salad,water,glass,plate,silverware","salad: (0,3,2);water: (0,4,0);glass: (0,2,3);plate: (0,3,2);silverware: (0,2,2)","[1,2,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2]",0,0,plate,"water,glass,silverware",0.666
E24_04,"plate,cup","plate: (0,3,2);cup: (0,3,2)","[1,3.1,2],[1,0,2]",0,plate,0,0,0.25
E24_05,"glass,silverware,water,salad,plate","glass: (0,2,3);silverware: (0,2,3);water: (0,4,0);salad: (0,3,2);plate: (0,3,2)","[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,2,2]",0,0,plate,"glass,silverware,water",0.666
E26_11,"plate,silverware,glass,cheese,spoon","plate: (0,1,3);silverware: (1,3,2);glass: (0,1,2.5);cheese: (0,0,1);spoon: (1,3,2)","[0,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2]",0,plate,0,"plate,silverware,glass,cheese,spoon",0.666
E01_103,"cup,placemat,spoon","cup: (1,4,0);placemat: (1,3,2);spoon: (1,3,1)","[1,1,2],[1,0,2],[1,3,0]",placemat,cup,,"spoon,placemat",0.44
E01_12,"placemat,spoon,milk,cereal","placemat: (3,3,1);spoon: (3,2,1);milk: (1,5,0);cereal: (3,1,0)","[3,4,1],[2,1,1],[3,2,2],[1,4,2]",placemat,,,"milk,cereal",0.605
E01_14,"placemat,plate,glass,glass,glass","placemat: (3,3,1);plate: (2,0,0);plate: (3,3,1);glass: (2,0,1)","[3,2,2],[1,4,1],[3,3,1],[3,3,1],[3,3,1]",placemat,plate,,"placemat,plate,glass",0.666
E02_128,"bowl,milk,cereal,spoon","bowl: (0,0,7);milk: (5,2,0);cereal: (4,2,0);spoon: (4,2,1)","[1,2,1],[1,2,1],[5,2,2],[4,2,2]",,plate,,"bowl,milk,spoon",0.605
E22_01,"placemat,plate,silverware,plate2,cup,food","placemat: (1,0,1);plate: (0,2,0);knife: (0,1,1);fork: (0,1,1);biscuit: (0,0,1);cup: (0,3,1);food: (0,0,1);silverware: (0,1,1);plate2: (0,0,1)","[0,3,0],[1,0,1],[1,0,1],[1,0,1],[0,3,1],[0,0,1],[1,0,1]",placemat,"plate,plate2",,"placemat,knife,fork,plate,cup,food,silverware",0.756
E22_104,"placemat,plate,salad,fork,knife","placemat: (0,1,1);plate: (0,1,1);salad: (0,1,1);silverware: (0,2,0);fork: (0,2,0);knife: (0,2,0)","[1,1,1],[1,0,1],[0,2,1],[1,1,1],[1,1,1],[1,1,1]",placemat,plate,,placemat,0.723
E22_117,"placemat,fork,spoon,plate,glass,bottle","placemat: (0,1,1);fork: (0,1,1);spoon: (0,1,1);plate: (0,3,1);glass: (0,3,1);bottle: (1,0,1)","[0,1,1],[0,1,1],[0,1,1],[1,0,1],[1,0,1],[1,0,1]",placemat,plate,,"placemat,fork,spoon,plate,glass,bottle",0.723
E26_104,"placemat,plate,plate2,silverware,glass,napkin,bottle,drink","placemat: (1,3,1);plate: (0,1,1);plate2: (1,0,7);knife: (1,3,1);fork: (1,3,1);glass: (1,0,7);napkin: (0,3,0);bottle: (0,0,1);drink: (0,0,1);silverware: (1,3,1)","[1,2,1],[1,2,1],[1,0,3],[1,0,1],[0,1,1],[1,0,3],[0,2,1],[1,1,1]",placemat,"plate,plate2",,"placemat,plate2,silverware,glass,napkin,bottle,drink",0.806
E26_115,"placemat,glass,plate,silverware,food","placemat: (1,3,1);glass: (0,2,1);plate: (0,2,1);fork: (0,2,1);silverware: (0,2,1);knife: (0,2,1);food: (0,2,1)","[1,2,1],[1,2,1],[0,2,1],[0,2,1],[1,1,1]",placemat,plate,,"placemat,knife,fork,food,silverware",0.723
E35_105,"glass,plate,silverware,bottle","glass: (2,4,1);plate: (2,4,1);knife: (2,4,1);fork: (2,4,1);bottle: (3,4,1);silverware: (2,4,1)","[2,4,1],[2,3,1],[2,3,1],[3,4,1]",,plate,,"plate,bottle",0.723
h0,"bowl,cup,spoon,fork,glass,knife,bottle,plate","bowl: (6,8,2);cup: (4,8,2);spoon: (3,8,2);fork: (5,8,2);glass: (2,8,2);knife: (7,8,2);bottle: (8,8,2);plate: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h1,"plate,bowl,spoon,fork,knife,cup,glass,bottle","plate: (6,8,2);bowl: (5,8,2);spoon: (3,8,2);fork: (4,8,2);knife: (7,8,2);cup: (2,8,2);glass: (9,8,2);bottle: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h2,"plate,bowl,glass,bottle,fork,knife,cup,spoon","plate: (2,8,2);bowl: (5,8,2);glass: (3,8,2);bottle: (4,8,2);fork: (6,8,2);knife: (7,8,2);cup: (8,8,2);spoon: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h3,"glass,plate,bowl,cup,knife,spoon,fork,bottle","glass: (4,8,2);plate: (8,8,2);bowl: (7,8,2);cup: (6,8,2);knife: (5,8,2);spoon: (3,8,2);fork: (2,8,2);bottle: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h4,"plate,bowl,fork,knife,spoon,cup,glass,bottle","plate: (5,8,2);bowl: (8,8,2);fork: (7,8,2);knife: (4,8,2);spoon: (2,8,2);cup: (6,8,2);glass: (9,8,2);bottle: (3,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h5,"plate,bowl,spoon,glass,knife,bottle,fork,cup","plate: (4,8,2);bowl: (3,8,2);spoon: (2,8,2);glass: (5,8,2);knife: (6,8,2);bottle: (7,8,2);fork: (9,8,2);cup: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h6,"plate,bowl,cup,spoon,knife,fork,glass,bottle","plate: (3,8,2);bowl: (6,8,2);cup: (4,8,2);spoon: (2,8,2);knife: (5,8,2);fork: (7,8,2);glass: (9,8,2);bottle: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h7,"plate,spoon,fork,knife,bottle,glass,cup,bowl","plate: (6,8,2);spoon: (7,8,2);fork: (8,8,2);knife: (3,8,2);bottle: (9,8,2);glass: (5,8,2);cup: (4,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h8,"plate,fork,knife,spoon,cup,bottle,glass,bowl","plate: (8,8,2);fork: (4,8,2);knife: (6,8,2);spoon: (7,8,2);cup: (5,8,2);bottle: (2,8,2);glass: (3,8,2);bowl: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h9,"plate,fork,spoon,knife,bottle,glass,cup,bowl","plate: (9,8,2);fork: (8,8,2);spoon: (6,8,2);knife: (4,8,2);bottle: (7,8,2);glass: (5,8,2);cup: (2,8,2);bowl: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h10,"plate,spoon,knife,fork,cup,bottle,glass,bowl","plate: (8,8,2);spoon: (9,8,2);knife: (7,8,2);fork: (5,8,2);cup: (6,8,2);bottle: (4,8,2);glass: (3,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h11,"plate,fork,knife,spoon,cup,bottle,glass,bowl","plate: (3,8,2);fork: (7,8,2);knife: (4,8,2);spoon: (6,8,2);cup: (2,8,2);bottle: (8,8,2);glass: (9,8,2);bowl: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h12,"plate,spoon,fork,knife,glass,bottle,cup,bowl","plate: (5,8,2);spoon: (8,8,2);fork: (3,8,2);knife: (6,8,2);glass: (9,8,2);bottle: (4,8,2);cup: (7,8,2);bowl: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h13,"plate,fork,knife,bowl,spoon,cup,glass,bottle","plate: (3,8,2);fork: (2,8,2);knife: (5,8,2);bowl: (4,8,2);spoon: (7,8,2);cup: (8,8,2);glass: (6,8,2);bottle: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h14,"plate,cup,glass,bottle,fork,knife,bowl,spoon","plate: (6,8,2);cup: (9,8,2);glass: (8,8,2);bottle: (2,8,2);fork: (7,8,2);knife: (3,8,2);bowl: (4,8,2);spoon: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h15,"glass,plate,bottle,bowl,knife,fork,spoon,cup","glass: (4,8,2);plate: (8,8,2);bottle: (6,8,2);bowl: (9,8,2);knife: (7,8,2);fork: (5,8,2);spoon: (3,8,2);cup: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h16,"plate,bottle,bowl,knife,glass,cup,fork,spoon","plate: (7,8,2);bottle: (5,8,2);bowl: (9,8,2);knife: (8,8,2);glass: (4,8,2);cup: (2,8,2);fork: (6,8,2);spoon: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h17,"glass,cup,plate,bottle,bowl,knife,fork,spoon","glass: (4,8,2);cup: (9,8,2);plate: (6,8,2);bottle: (2,8,2);bowl: (3,8,2);knife: (8,8,2);fork: (7,8,2);spoon: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h18,"plate,bottle,spoon,bowl,knife,fork,glass,cup","plate: (7,8,2);bottle: (3,8,2);spoon: (8,8,2);bowl: (9,8,2);knife: (6,8,2);fork: (4,8,2);glass: (5,8,2);cup: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h19,"plate,bottle,bowl,cup,glass,knife,spoon,fork","plate: (5,8,2);bottle: (7,8,2);bowl: (8,8,2);cup: (9,8,2);glass: (4,8,2);knife: (6,8,2);spoon: (3,8,2);fork: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h20,"spoon,fork,knife,plate,cup,glass,bottle,bowl","spoon: (9,8,2);fork: (7,8,2);knife: (5,8,2);plate: (4,8,2);cup: (8,8,2);glass: (6,8,2);bottle: (2,8,2);bowl: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h21,"spoon,plate,glass,bowl,knife,fork,cup,bottle","spoon: (5,8,2);plate: (4,8,2);glass: (2,8,2);bowl: (3,8,2);knife: (6,8,2);fork: (9,8,2);cup: (8,8,2);bottle: (7,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
h22,"spoon,plate,bottle,knife,glass,fork,cup,bowl","spoon: (5,8,2);plate: (4,8,2);bottle: (9,8,2);knife: (3,8,2);glass: (6,8,2);fork: (7,8,2);cup: (2,8,2);bowl: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",plate,0,0,0,0.785
